C1,C4,T3_,T4_,T5_,S1_,S2_,S3_,C3_,C5_,C6_,Imputed_C7,I1,I2,C3_,Imputed_C2,Imputed_C7,Y1,Y2
4.174387269895637,-0.039048014,2.4208637928563994,0.6683046683046683,0.05564545127651924,-5.346568301801733,-4.7318927366832835,0.009978425026968716,0,1.3383654665762719,0.0,4.854,REST,"Restore Medical, Inc.",0,1.0,4.854,1,1
4.51085950651685,0.002007599,2.493978104828719,0.6470588235294118,0.055751971716072886,-5.165330043577849,-4.480151032667081,0.011694316018493337,0,1.1390687763988958,2.371262202993375,24.018,GXDX,GENOPTIX INC,0,1.0,24.018,0,1
3.091042453358316,-0.061199507,2.4373208276481244,0.5350194552529183,0.048348139353993534,-5.449484006717479,-4.74685808220299,0.008310476112498464,1,0.9347638155881197,0.0,121.70299999999999,HOO,CASCAL N.V.,1,1.0,121.70299999999999,1,0
4.442651256490317,-0.005204731,2.4309945010436174,0.6264591439688716,0.07286149895682877,-4.355265477870341,-5.181944051054808,0.012678542770020864,0,1.4141446253532242,0.0,9.537,SNMX,SENOMYX INC,0,1.0,9.537,1,1
4.804021044733257,0.035579854,2.3883184395985597,0.6081871345029239,0.03992921137042363,-5.777320556562162,-5.049082056190947,0.008295542528481362,0,1.6036969167906288,2.087064022423232,0.39,RHEO,TearLab Corp ,0,1.0,0.39,0,1
4.330733340286331,-0.003957877,2.455209282601291,0.6023166023166023,0.057854406130268196,-5.382198850528739,-4.523066532494532,0.015197956577266922,0,1.4152519676751056,0.0,2.23,ALXA,Alexza Pharmaceuticals Inc. ,0,1.0,2.23,1,1
5.176149732573829,0.028767031000000002,2.480455279038921,0.554,0.04838990426457789,-5.23835850666949,-4.331952534027877,0.012967798085291558,1,1.0212771848519868,0.0,30.726999999999997,LMAT,LEMAITRE VASCULAR INC ,1,1.0,30.726999999999997,1,0
4.8283137373023015,0.026883961,2.4403307307779687,0.6564673157162726,0.05276885100833683,-5.474648796076442,-4.6417396731413385,0.011457314517255833,1,1.2902488319622263,0.0,5257.2721502727745,HTZ,HERC HOLDINGS INC,1,1.0,7469.2,1,1
5.3612921657094255,0.051102895999999995,2.419927923411235,0.6439169139465876,0.04953250222617987,-5.606692934951798,-4.384701625123184,0.01007346393588602,0,0.6967098792370914,0.0,141.873,BOX,SEACUBE CONTAINER LEASING LTD.,0,1.0,141.873,1,1
4.465908118654584,-0.027805585,2.4493575638263225,0.6501547987616099,0.04258923169993951,-5.382198850528739,-5.127964712144498,0.007743496672716273,0,1.508859243561429,0.0,35.879,RNOW,RIGHTNOW TECHNOLOGIES INC ,0,1.0,35.879,1,0
4.852030263919617,0.004105524,2.4240871171524287,0.7656565656565657,0.04429496128950374,-5.258384204541381,-5.001664357693566,0.008567077040233533,0,1.242162671654869,0.0,5.146,ACOR,ACORDA THERAPEUTICS INC,0,1.0,5.146,1,1
5.056245805348308,0.047434549000000006,2.4205902621675714,0.6197604790419161,0.05258148941232453,-5.011349324829912,-4.629981768300809,0.015703069236259814,1,1.2923989800157278,2.274366019525953,289.997,PRAI,PRA International,1,1.0,289.997,0,1
4.3694478524670215,-0.010369428,2.321367848787968,0.6388888888888888,0.04806242795069611,-5.096414027635029,-5.0400610910838965,0.009754367296266738,1,1.1555031311014865,1.4938015821857216,63.477,EGLT,"Eagle Test Systems, Inc. ",1,1.0,63.477,0,0
4.430816798843313,-0.006315605,2.414883431028724,0.6919504643962848,0.059027777777777776,-5.403851780128221,-4.319838290881264,0.006651017214397496,0,0.7712899306103906,0.0,706.91,TAST,"CARROLS RESTAURANT GROUP, INC.",0,1.0,706.91,1,0
4.007333185232471,-0.026854816,2.394797330296084,0.5145631067961165,0.045118467484456394,-5.164954027028691,-4.588671186608056,0.01235086540077298,1,1.2811423885302617,1.9258567855541788,763.836,KCI,KINETIC CONCEPTS INC,1,1.0,763.836,0,1
6.021023349349527,0.085096705,2.514910399841076,0.5671641791044776,0.05592941528338567,-5.3114130605874985,-4.4971214966684645,0.014505757439808583,0,1.2481775401314017,3.786417676010863,68.525,AONE,"B456 SYSTEMS, INC. ",0,1.0,68.525,0,1
4.653960350157523,0.03576921,2.445100553039105,0.5569334836527621,0.05024113873671396,-5.480498464039843,-4.759648680930562,0.011190710305754553,1,1.9351336072981813,2.46621207433047,1546.8629999999998,PCS,"T-Mobile US, Inc. ",1,1.0,1546.8629999999998,0,1
5.2832037287379885,-0.017349397,2.432924525964049,0.5870967741935483,0.05096011816838995,-4.9082333604781745,-4.671844582413944,0.00775480059084195,1,1.3281209752003122,0.0,224.299,DVR,"Cal Dive International, Inc.",1,1.0,224.299,1,0
6.052089168924417,0.013423012,2.473879785971226,0.6467576791808873,0.05731971525843392,-5.1791253717417485,-5.427305001217283,0.011575363664500155,1,1.6672406198064043,2.6706290300973246,93.135,SWI,"SolarWinds, Inc. ",1,1.0,93.135,0,1
4.727387818712341,0.000994497,2.434533442404145,0.6646706586826348,0.04183595036784891,-5.073747359733268,-4.710079380303565,0.010651147468979905,1,1.0384701565336856,2.320794416806389,92.40899999999999,FUQI,"FUQI INTERNATIONAL, INC.",1,0.0,92.40899999999999,0,1
4.718498871295094,0.030425308999999998,2.4341549351316845,0.6477611940298508,0.04797617734642109,-5.47481056791967,-4.705677480381803,0.009926105657880225,1,1.301156950793765,0.0,55.431000000000004,ZSTN,"ZST Digital Networks, Inc.",1,0.0,55.431000000000004,0,0
4.442651256490317,0.049114044,2.5063186816075427,0.6630824372759857,0.055517865219357754,-5.2162935310694465,-4.838999299927978,0.012550881953867029,0,1.3026219984536203,0.0,500.45996229508194,VSTM,"Verastem, Inc.",0,1.0,500.45996229508194,0,1
