,C1,C4,T3_,T4_,T5_,S1_,S2_,S3_,C3_,C5_,C6_,Imputed_C7,I1,I2,C3_,Imputed_C2,Imputed_C7,Y1,Y2
109,5.135798437050262,0.041111497000000004,2.462947639539879,0.6092814371257484,0.048302800242064146,-5.222944858942527,-4.104129862956897,0.007977113935192827,0,1.42835653899269,0.0,113.311,CBEY,"CBEYOND, INC. ",0,1.0,113.311,1,0
110,4.276666119016055,-0.024693937000000003,2.349875351466231,0.605,0.061326291079812204,-5.766757273817589,-4.721633670100466,0.0075312989045383414,0,1.2795479367555358,0.0,160.871,CBOU,"Caribou Coffee Company, Inc.",0,1.0,160.871,0,0
111,4.532599493153256,0.060856928,2.472057475835633,0.6533864541832669,0.07131772009029345,-5.481768228939143,-4.4533601989442815,0.020044915666782265,0,2.302585092994046,0.0,2447.04,CCO,"Clear Channel Outdoor Holdings, Inc.",0,1.0,2447.04,1,1
112,6.045005314036012,0.00230987,2.409091764394507,0.544468546637744,0.06263858093126386,-5.460879773361529,-4.756921676697368,0.010994087213599409,0,1.69320645377788,1.7710976153043514,348.869,CDL,CITADEL BROADCASTING CORP,0,1.0,348.869,0,1
113,5.598421958998375,0.009441569,2.484312926587717,0.6974063400576369,0.04756380510440835,-4.953702479303303,-4.669450941948311,0.013147718484145398,0,1.9625270349929484,0.0,500.45996229508194,CDM,"China Century Dragon Media, Inc. ",0,0.0,500.45996229508194,1,1
114,4.3694478524670215,-0.058586674000000005,2.4702576419650204,0.6289592760180995,0.05913686639071724,-4.711533971786986,-3.9759057962508737,0.009160616136255684,0,1.1548367876564223,0.0,5069.0,CE,Celanese Corp ,0,1.0,5069.0,1,0
116,4.736198448394496,0.047780887,2.4367679131121998,0.7907542579075426,0.05087707942261635,-5.238580308047797,-4.661692933603713,0.012816363518674347,0,0.8558763677139347,0.0,500.45996229508194,CEMP,"CEMPRA, INC. ",0,0.0,500.45996229508194,1,1
117,4.3694478524670215,0.033804918999999996,2.3678600824249414,0.5608695652173913,0.04498567335243553,-4.837428696067985,-4.460478758267842,0.011938872970391595,1,0.729680178706157,1.9258567855541788,371.445,CENF,CENTRAL FREIGHT LINES INC,1,1.0,371.445,0,1
118,5.616771097666572,0.047564540999999995,2.4880130566789966,0.7373188405797102,0.05064141722663409,-5.039766576253114,-5.049245320207657,0.011789859499083689,0,1.5466219388592608,0.0,6.6160000000000005,CERE,"Ceres, Inc.",0,1.0,6.6160000000000005,1,1
119,4.465908118654584,-0.010885934,2.4537494665170865,0.6794171220400729,0.0517750463503399,-4.688399544531669,-4.894891462253437,0.00892673212936895,1,0.28768207245178085,0.0,1650.652,CF,"CF Industries Holdings, Inc.",1,1.0,1650.652,0,0
120,4.8283137373023015,0.041544556,2.4751858259864803,0.6596194503171248,0.05335228973361269,-5.0576685469863305,-4.162781723775329,0.01608799760550733,1,0.7870873556695883,2.320794416806389,506.305,CFX,Colfax CORP ,1,1.0,506.305,0,1
121,4.248495242049359,-0.013775441999999999,2.468169220946684,0.5434782608695652,0.06312900274473925,-5.0507713391212254,-4.745389689570043,0.011436413540713633,0,1.4706850640855993,1.8820720577620569,8.677999999999999,CGTK,"ANESIVA, INC.",0,1.0,8.677999999999999,0,1
122,4.672828834461906,-0.03930505,2.4399900409134383,0.6666666666666666,0.0518990073370738,-4.679975589298759,-4.727603638288014,0.011868795856711264,1,0.8312975351697945,0.0,330.11800000000005,CHEF,"Chefs' Warehouse, Inc. ",1,1.0,330.11800000000005,0,1
124,4.919980925828125,-0.002848254,2.445339645949243,0.5765765765765766,0.06197916666666667,-5.768320995793772,-4.669708707125663,0.01310763888888889,1,0.9499218007504397,1.8420157493201932,207.502,CLAY,CLAYTON HOLDINGS INC,1,1.0,207.502,0,1
125,4.605170185988092,0.056994918,2.903686642292742,0.7408536585365854,0.07348923556663617,-5.110155917567499,-4.020239335866943,0.01716488400735169,1,0.02905102692120859,0.0,1239.711,CLD,CLOUD PEAK ENERGY INC. ,1,1.0,1239.711,1,0
126,4.584967478670572,-0.009069644,2.3760136280564197,0.6865384615384615,0.03933101835447523,-5.088801795403177,-5.250644820853591,0.0074410034724682874,1,0.8856064835436331,0.0,519.023,CLU,"Cellu Tissue Holdings, Inc. ",1,1.0,519.023,1,0
127,5.802118375377063,-0.022464022,2.3826026348259424,0.5510204081632653,0.04560644780813839,-5.150053281476991,-4.845564090708828,0.00796147041478278,1,1.065542677483921,0.0,388.556,CLUB,TOWN SPORTS INTERNATIONAL HOLDINGS INC,1,1.0,388.556,1,1
128,4.3694478524670215,-0.045928277999999996,2.45379715587177,0.5647668393782384,0.05375661375661376,-5.400352045236281,-4.568802541817217,0.012345679012345678,0,1.7147376962477854,1.6091489743427165,100.181,CLWR,Clearwire Corp ,0,1.0,100.181,0,0
129,4.605170185988092,0.044370815999999993,2.5085404174276302,0.5740402193784278,0.05209172833174591,-5.478370270021645,-4.551608238280195,0.010770019781668987,0,1.5984210827398322,2.8325816747135235,23.333000000000002,CML,COMPELLENT TECHNOLOGIES INC,0,1.0,23.333000000000002,0,1
130,3.6109179126442243,0.033804918999999996,2.4554304238973774,0.6148648648648649,0.05147124188816784,-5.06535463775151,-4.683643615651453,0.014934660858743,1,0.7329001790799351,0.0,502.6,CMP,COMPASS MINERALS INTERNATIONAL INC,1,1.0,502.6,1,1
131,5.420534999272286,0.059454155,2.415001225069861,0.6499388004895961,0.04934886908841672,-5.450261967354992,-4.380428643236925,0.008361891706648389,0,0.639191148148152,0.0,269.608,CNSL,"Consolidated Communications Holdings, Inc.",0,1.0,269.608,1,1
132,4.543294782270004,0.016442651000000003,2.5005550937709855,0.594679186228482,0.049747568033493415,-5.3386469321527645,-4.797515958891445,0.012190616919098634,0,1.1680545493988472,0.0,63.086000000000006,CNVO,"Convio, Inc.",0,0.0,63.086000000000006,1,1
133,4.343805421853684,0.013148884,2.465817517280709,0.5870646766169154,0.06552706552706553,-4.862257393354739,-4.8889256404369,0.013227513227513227,0,1.4919813484800308,0.0,500.45996229508194,CNVX,"MICROMET, INC.",0,1.0,500.45996229508194,1,1
134,4.890349128221754,0.00801417,2.498385546160634,0.6181384248210023,0.05973615756224452,-5.058276299776553,-4.709251533343414,0.01244890375325158,1,1.466337068793427,2.087064022423232,32.179,COGT,"Cogent, inc.",1,1.0,32.179,0,1
135,4.718498871295094,-0.006455285,2.432935835420963,0.5281899109792285,0.05929003021148036,-4.717492328683693,-4.760664500548902,0.00944108761329305,0,1.4191019660428434,1.8820720577620569,14.344000000000001,COLY,"Coley Pharmaceutical Group, Inc.",0,1.0,14.344000000000001,0,1
136,5.247024072160486,0.008465132,2.420898810211432,0.6547085201793722,0.0490211073722851,-5.840947608117715,-4.707849143378437,0.011471397981033955,0,1.1955062907504643,2.320794416806389,33.873000000000005,COMV,"COMVERGE, INC. ",0,1.0,33.873000000000005,0,1
137,4.143134726391533,-0.0035916359999999996,2.4297393354911887,0.6385281385281385,0.04926183737474184,-5.508012400009738,-4.447866392169424,0.012927407634054922,1,1.6864899802170037,1.9740230337485711,378.525,CONN,CONNS INC,1,0.0,378.525,0,0
138,4.418840607796598,0.037894307,2.516514566978096,0.6078431372549019,0.05685869769187465,-5.362043057428582,-4.081109211966517,0.018952899230624883,0,1.6641807370120048,2.027400665191134,500.45996229508194,CONR,CONOR MEDSYSTEMS INC,0,1.0,500.45996229508194,0,1
139,4.1588830833596715,0.069475878,2.5013844277015926,0.7121212121212122,0.06849680170575694,-5.665094952664578,-4.423381820355796,0.01732409381663113,0,1.6157348450745113,0.0,500.45996229508194,CORT,CORCEPT THERAPEUTICS INC ,0,1.0,500.45996229508194,1,1
140,4.836281906951478,-0.006702548000000001,2.4447611154422386,0.6433333333333333,0.048173636844891475,-5.6138930597926375,-4.881215040476056,0.00929357096641374,1,0.8195625725402859,1.805165505978112,320.732,CPII,"CPI INTERNATIONAL, INC.",1,1.0,320.732,0,0
141,6.725033642166843,0.044272134000000005,2.4363298046153767,0.5477386934673367,0.05339700455828088,-5.573131284006449,-5.15818743194374,0.014868678098545692,1,1.5468830864716212,2.371262202993375,35.075,CPIX,CUMBERLAND PHARMACEUTICALS INC,1,1.0,35.075,0,0
142,5.313205979041787,0.008953658,2.419283802629554,0.5805168986083499,0.05161567057477838,-5.418820713138175,-4.74193405345001,0.012296253931941665,1,0.9976394266119015,1.6321399230336169,757.7260000000001,CPX,"SPN Fairway Acquisition, Inc. ",1,1.0,757.7260000000001,0,1
143,4.51085950651685,-0.014905423999999999,2.463395725068153,0.5674846625766872,0.04885381435550545,-5.894027106287483,-4.826186476286127,0.011273957158962795,0,0.9931816118188859,0.0,2.056,CRDC,DEXTERA SURGICAL INC,0,0.0,2.056,1,1
144,3.1354942159291497,-0.011281886999999999,2.439731470846195,0.5847750865051903,0.05405600984152254,-5.70515833931439,-4.50336181441105,0.011288805268109126,0,1.3265617908263911,0.0,164.044,CREL,COREL CORP,0,1.0,164.044,1,0
145,6.056784013228625,0.003148825,2.4051880394066627,0.6112531969309463,0.04837721984078383,-4.8724454486622095,-4.545542663057147,0.01224739742804654,1,1.473654294023516,1.7710976153043514,587.899,CRI,CARTERS INC,1,1.0,587.899,0,0
146,4.532599493153256,6.11878e-05,2.4337644021549245,0.631236442516269,0.04853703139286803,-6.149993383905788,-4.135090363363523,0.01264858274916184,1,0.6074978955325516,0.0,32.82,CRMH,"Majestic Capital, Ltd.",1,1.0,32.82,1,1
147,5.176149732573829,-0.015121373,2.4445288775475325,0.5488721804511278,0.050829767247677696,-5.073192687428772,-4.6031890581830375,0.011898549211982048,1,1.3521902549711444,1.9740230337485711,108.581,CROX,"Crocs, Inc.",1,1.0,108.581,0,0
148,2.770838879042503,0.049754822000000004,2.5370704724068043,0.5793357933579336,0.05411531378382207,-5.60396213937399,-4.627952172798213,0.01289134438305709,1,0.0,0.0,16.87,CRU,CRUDE CARRIERS CORP.,1,1.0,16.87,1,0
149,4.605170185988092,0.026627414,2.4962829365396018,0.525,0.050708553867167494,-5.379555940085453,-4.724149087508355,0.017073587160662457,0,1.0499088401227692,0.0,0.493,CRYO,CRYOCOR INC,0,0.0,0.493,1,0
150,5.659482215759621,0.043563711,2.3932787892460468,0.6257928118393234,0.05243234536082474,-4.972393946169492,-4.5825541559644085,0.009262242268041237,0,0.7149466105502742,2.5543647746451774,50.556000000000004,CSCD,CASCADE MICROTECH INC,0,1.0,50.556000000000004,0,0
151,2.833213344056216,0.017113521,2.4817622952913334,0.6279411764705882,0.04708118989040483,-5.109530510229652,-4.901312609132117,0.009337955714605235,1,1.264566867997859,1.9258567855541788,18.324,CSIQ,Canadian Solar Inc.,1,1.0,18.324,0,1
152,3.5553480614894135,0.031134772,2.477943685806736,0.695859872611465,0.05330003188436603,-5.124070266271617,-4.799144020647464,0.0124349027526836,1,1.6114254255103102,0.0,259.671,CSTE,Caesarstone Ltd.,1,1.0,259.671,1,1
153,4.48863636973214,0.050632229,2.465754635790974,0.6456043956043956,0.049853064651553314,-5.52440395130875,-5.23016447831081,0.008816120906801008,0,1.3968859079549907,2.847033872200803,27.552,CTCT,"Constant Contact, Inc.",0,1.0,27.552,0,1
154,4.564348191467836,0.05436796,2.233873471579147,0.6176470588235294,0.04812474794999328,-5.4179841487248614,-5.276905550464956,0.007259040193574405,1,1.0851890750926814,0.0,76.58800000000001,CTP,CTPARTNERS EXECUTIVE SEARCH INC.,1,0.0,76.58800000000001,0,0
155,4.3694478524670215,0.041612502999999995,2.46973968441054,0.5303430079155673,0.04540203327171904,-5.539647476470101,-5.077023954521988,0.01282347504621072,1,1.136416747991965,1.9740230337485711,157.19799999999998,CTRN,Citi Trends Inc,1,1.0,157.19799999999998,0,1
156,4.330733340286331,-0.027805585,2.4091148262910984,0.5625,0.05154728789986092,-4.839590573443978,-4.596859888854463,0.01321279554937413,1,0.607927867625567,0.0,287.579,CVGI,"Commercial Vehicle Group, Inc.",1,1.0,287.579,1,1
157,5.971261839790462,0.000994497,2.4006527978850967,0.6657627118644068,0.045087992871463575,-5.0182381929732784,-4.885970224395527,0.007930496769881933,1,1.42480918817496,0.0,3037.567,CVI,CVR ENERGY INC ,1,1.0,3037.567,0,1
158,4.61512051684126,-0.046462156,2.405478366261966,0.6294736842105263,0.051062243756988444,-5.719939128941463,-4.716637020077679,0.0096161013790533,1,1.2444532556099523,0.0,198.29,CXO,CONCHO RESOURCES INC ,1,1.0,198.29,1,1
159,4.787491742782046,0.01076545,2.434253375371887,0.6582633053221288,0.04802147544243388,-5.387482220242815,-5.121779054509809,0.009246371047922052,1,0.7171446247474756,2.4871131731971623,41.633,CYNO,CYNOSURE INC,1,1.0,41.633,0,1
160,4.532599493153256,-0.030411458,2.4597209298709863,0.5691056910569106,0.06211080951620629,-4.753430535961138,-4.871213571617522,0.013412102826121666,0,1.3585709492431484,2.027400665191134,10.577,CYTK,CYTOKINETICS INC,0,1.0,10.577,0,1
161,4.442651256490317,0.049463654,2.4745167114149593,0.7479508196721312,0.0464857067925518,-4.92293571966512,-3.997676317808205,0.012916338840807763,0,2.846098026634757,0.0,5257.2721502727745,CZR,CAESARS ENTERTAINMENT Corp,0,1.0,8834.5,0,1
162,4.844187086458591,-0.006315605,2.3775611387279074,0.6526946107784432,0.051667849538679915,-5.5458874196602554,-5.009925822622722,0.00915542938254081,0,1.0056563443643018,2.1544346900318834,40.71,DBTK,"Double-Take Software, Inc.",0,1.0,40.71,0,1
163,4.77912349311153,-0.036967158,2.524040681616046,0.5295698924731183,0.05242265032107414,-5.2487769209879005,-5.391877764628574,0.013076474022183305,0,0.8322383446539626,0.0,1.5719999999999998,DCIN,Digital Cinema Destinations Corp. ,0,0.0,1.5719999999999998,1,1
164,5.384495062789089,-0.00555898,2.4159118987433716,0.6490196078431373,0.05291607396870555,-5.288409288323341,-5.220355825078324,0.010241820768136558,1,0.8878912573524571,0.0,1920.9089999999999,DCP,DYNCORP INTERNATIONAL INC. ,1,1.0,1920.9089999999999,1,0
165,5.225746673713202,-0.050974646,2.4501489192018,0.6893523600439078,0.04935934769947583,-5.441799090025727,-5.0391390328451715,0.005569306930693069,0,2.0830172803273803,0.0,105.311,DDMG,"Digital Domain Media Group, Inc. ",0,0.0,105.311,1,0
166,4.48863636973214,-0.008561623,2.4486204656555963,0.6963855421686747,0.05046683837733419,-5.816467452184298,-4.927575694498258,0.01134900193174501,0,1.9467374889113085,2.7144176165949063,46.434,DDUP,"Data Domain, Inc. ",0,1.0,46.434,0,1
167,5.529429087511423,0.03364896,2.4484104839807177,0.6503067484662577,0.04343779087806392,-4.971987551092582,-4.942573665886288,0.010652601096287103,1,0.9260787184404462,0.0,243.446,DEEP,Superior Offshore International Inc. ,1,1.0,243.446,0,1
168,4.736198448394496,-0.00324093,2.3752860962649223,0.6151898734177215,0.05192441054091539,-5.210093133133197,-4.60829573116148,0.01222260748959778,0,0.9715542528714305,0.0,304.558,DEIX,"DEI Holdings, Inc. ",0,1.0,304.558,0,0
169,4.23410650459726,-0.082872068,2.414420053038371,0.7968503937007874,0.0543515316807091,-6.0379683288448724,-5.6393291858071075,0.006233867432912872,0,-0.1255685364625203,0.0,256.445,DEX,DEX MEDIA INC ,0,1.0,256.445,1,1
170,4.442651256490317,-0.003981064,2.4758430281649564,0.6163366336633663,0.06058363779309069,-4.713654682910567,-4.534775470307585,0.015076538870646996,0,2.3015429812692387,0.0,5257.2721502727745,DG,DOLLAR GENERAL CORP,0,1.0,9495.246,1,1
171,4.653960350157523,0.048468853,2.450044392156499,0.6294573643410852,0.05866743582347851,-5.429749517832793,-4.487483299555377,0.012171906547447361,1,1.311096306327039,2.027400665191134,83.65799999999999,DHX,"DHI GROUP, INC.",1,1.0,83.65799999999999,0,1
172,4.941642422609304,0.025383281,2.4863364997577593,0.6082004555808656,0.062033663022731216,-5.523719235507516,-4.819761138843356,0.010931806350858927,0,1.3012216730883714,2.847033872200803,33.047,DIVX,DIVX INC,0,1.0,33.047,0,1
173,4.442651256490317,-0.00555898,2.426755012590036,0.5705521472392638,0.04932392210221958,-5.543732787334321,-5.311931173276997,0.009694701930436261,1,1.597160229196193,1.8820720577620569,2031.869,DK,"Delek US Holdings, Inc. ",1,1.0,2031.869,0,1
174,4.499809670330265,0.020089648999999998,2.53868374280194,0.72,0.059654631083202514,-5.40071698132285,-4.830802441186853,0.010792778649921507,1,1.2642513726898934,1.805165505978112,289.041,DLB,"Dolby Laboratories, Inc. ",1,1.0,289.041,0,1
175,4.584967478670572,-0.053282170999999996,2.3806451000389006,0.7018813314037626,0.04927549912682305,-6.154480575253971,-4.703647692996509,0.011138905932883372,0,0.623841066162561,0.0,111.64299999999999,DM,Dolan Co. ,0,1.0,111.64299999999999,0,1
176,4.343805421853684,-0.037516298999999996,2.338000252392943,0.6,0.048027324689809005,-5.476881874464279,-5.006878245218544,0.019935870625958457,0,1.4735611048062254,0.0,32.539,DMAN,"DemandTec, Inc.",0,1.0,32.539,0,0
177,5.153291594497779,0.014041838000000001,2.472080786545065,0.6888331242158093,0.05294039793532448,-5.474788509663815,-4.922719927363776,0.012838046499316186,0,2.2202363774032445,2.371262202993375,500.45996229508194,DMD,LEAF GROUP LTD. ,0,1.0,500.45996229508194,0,1
178,4.276666119016055,0.023128231000000003,2.409422781845964,0.7256410256410256,0.04855313285239524,-5.488532523347139,-4.5683278921518475,0.007781470373672692,1,1.6184243608062958,0.0,0.099,DMED,D. MEDICAL INDUSTRIES LTD. ,1,0.0,0.099,1,0
179,4.770684624465665,0.057574573,2.3757856560436124,0.4744525547445255,0.047876447876447875,-5.556828061699537,-5.086824432453803,0.009575289575289575,1,0.8932507379569753,2.371262202993375,359.68300000000005,DMND,Diamond Foods Inc,1,1.0,359.68300000000005,0,1
180,4.430816798843313,-0.000210421,2.4547575624698847,0.7637614678899083,0.04867678322703614,-4.966958350892579,-4.065514127135419,0.01202257898981013,1,1.6884078623676995,2.274366019525953,577.135,DNKN,"DUNKIN' BRANDS GROUP, INC. ",1,1.0,577.135,0,1
181,4.248495242049359,0.058521117000000004,2.4845371381781063,0.6241457858769932,0.04646191431812233,-4.518391509194398,-4.3699715040761244,0.012607974871302679,1,0.8952105143425036,0.0,5257.2721502727745,DOLE,DOLE FOOD CO INC,1,1.0,7619.951999999999,1,0
182,4.51085950651685,-0.019651976,2.3669187881538596,0.6060606060606061,0.044654939106901215,-5.606769090837075,-5.237022065330989,0.010535472646433404,0,1.0418155695894167,0.0,1333.3220000000001,DPZ,DOMINOS PIZZA INC ,0,1.0,1333.3220000000001,1,0
183,4.394449154672439,0.015487111999999999,2.3480119718108976,0.5613126079447323,0.04459551325628824,-5.107646443863343,-4.817159320483953,0.008361658735554044,1,1.1520347056055182,1.7099759466766968,915.4019999999999,DRC,Dresser-Rand Group Inc.,1,1.0,915.4019999999999,0,1
184,4.77912349311153,0.023492497,2.5039622972989712,0.7486910994764397,0.0607890499194847,-5.38401208765292,-4.8020905422031985,0.014090177133655395,0,0.8323503001560691,0.0,500.45996229508194,DRTX,"Durata Therapeutics, Inc.",0,1.0,500.45996229508194,1,1
185,4.343805421853684,-0.004839838,2.447568367487686,0.5728952772073922,0.04664287492737987,-4.977896340126678,-4.243445353425497,0.009295377209726948,0,0.8719212102758115,0.0,418.983,DSUP,DAYTON SUPERIOR CORP ,0,0.0,418.983,1,0
186,4.672828834461906,0.006842771,2.4456151650639932,0.6338329764453962,0.04618398252090711,-5.33460409226653,-5.016150361147996,0.008965569200632864,0,1.0909424646961017,2.656646422956528,2599.8160000000003,DSW,DSW Inc. ,0,1.0,2599.8160000000003,0,0
187,4.330733340286331,0.044010947,2.4716421438189307,0.6017699115044248,0.05088228184674885,-5.12905304891073,-4.466996455420816,0.008460236886632826,1,1.2269347280647966,2.371262202993375,41.056000000000004,DTSI,"DTS, INC.",1,0.0,41.056000000000004,0,1
188,4.770684624465665,-0.000646898,2.430308364011776,0.6290322580645161,0.07341719942256135,-4.479194591872881,-4.702338143187091,0.020044915666782265,0,1.3726076235849924,0.0,0.826,DVAX,DYNAVAX TECHNOLOGIES CORP,0,1.0,0.826,1,1
189,4.672828834461906,0.045262646,2.4855729798823694,0.6986301369863014,0.05065856129685917,-5.368613735938433,-5.070120747382436,0.010401891252955082,1,5.653317353215586e-06,0.0,114.29899999999999,DVOX,DynaVox Inc.,1,1.0,114.29899999999999,1,0
190,5.2832037287379885,-0.017349397,2.432924525964049,0.5870967741935483,0.05096011816838995,-4.9082333604781745,-4.671844582413944,0.00775480059084195,1,1.3281209752003122,0.0,224.299,DVR,"Cal Dive International, Inc.",1,1.0,224.299,1,0
191,4.59511985013459,0.010983106000000001,2.560236319163913,0.7170731707317073,0.05251324875541995,-5.386745867597847,-5.286662409040865,0.009233981050264975,0,1.287968117737454,2.5543647746451774,300.986,DWA,"DreamWorks Animation, LLC",0,1.0,300.986,0,1
192,5.497168225293202,0.030940586000000003,2.491677033425944,0.6199324324324325,0.05452421134622874,-5.31177898262658,-5.0781641314450745,0.011813579125016228,0,1.6273839153085266,2.645668419946999,56.547,DWRE,Demandware Inc,0,1.0,56.547,0,1
193,4.584967478670572,0.006311125999999999,2.437905430466608,0.6047904191616766,0.04388185654008439,-5.526900641158065,-5.1315879045139186,0.011091018685955394,1,1.1419480381305287,2.087064022423232,81.138,DWRI,DESIGN WITHIN REACH INC,1,1.0,81.138,0,1
194,4.276666119016055,-0.004151915999999999,2.5350136441213813,0.5032679738562091,0.05884049610614364,-5.5119876160697645,-4.749847564022868,0.014998557830977791,0,1.678755990610092,0.0,500.45996229508194,DXCM,DEXCOM INC,0,1.0,500.45996229508194,1,0
195,4.060443010546419,-0.026642223,2.443131534991837,0.6516443361753959,0.04552429667519182,-4.965405451121581,-4.537961436294641,0.009207161125319692,1,1.5810157615522646,0.0,89.62799999999999,DYP,"DUOYUAN PRINTING, INC.",1,1.0,89.62799999999999,1,0
196,4.532599493153256,0.031567242999999995,2.49714648503627,0.5714285714285714,0.05866595231717118,-4.938433005572568,-5.280528499748144,0.009375837128315028,1,1.7018494953624972,0.0,130.688,EBS,Emergent BioSolutions Inc. ,1,1.0,130.688,1,0
197,6.253828811575473,-0.002712192,2.36702576700437,0.621676891615542,0.0524257899776572,-5.698371033788714,-5.564839641164191,0.010932014044047238,1,1.3272916004586643,0.0,202.808,ECHO,"Echo Global Logistics, Inc. ",1,1.0,202.808,0,1
198,5.14166355650266,0.009448254,2.5271177216865572,0.6157635467980296,0.054949190816710576,-5.193709862973985,-4.749458729830664,0.011479111780203237,1,0.7958249528777008,0.0,13.737,ECYT,"ECOTALITY, INC. ",1,1.0,13.737,1,1
199,4.787491742782046,-0.011181453000000001,2.903686642292742,0.7657512116316639,0.07348923556663617,-4.81103779197376,-4.043782639260093,0.01980067596164012,0,1.0374232450956795,0.0,911.612,EDG,Edgen Group Inc. ,0,1.0,911.612,1,0
200,6.478509642208569,-0.002712192,2.501549437307693,0.6424682395644283,0.05072414496498266,-5.0742902728512735,-4.5084825146679295,0.011695111171550962,1,1.944267922768148,0.0,1684.158,EDMC,EDUCATION MANAGEMENT Corp,1,1.0,1684.158,1,1
201,4.882801922586371,0.019835983,2.5203584398115235,0.5981941309255079,0.05455870297841334,-5.055244394185373,-4.921713001560851,0.009654795518717552,1,1.0432046707019897,0.0,242.327,EEEE,EDUCATE INC,1,1.0,242.327,1,1
202,4.3694478524670215,-0.010369428,2.321367848787968,0.6388888888888888,0.04806242795069611,-5.096414027635029,-5.0400610910838965,0.009754367296266738,1,1.1555031311014865,1.4938015821857216,63.477,EGLT,"Eagle Test Systems, Inc. ",1,1.0,63.477,0,0
204,5.840641657373398,0.017348746,2.3108921686525745,0.7525773195876289,0.05106445599921515,-5.307483152887099,-5.126813124131617,0.010006867458059452,0,2.846098026634757,2.1196796658966526,71.348,ELOQ,"Eloqua, Inc.",0,1.0,71.348,0,1
205,5.811140992976701,0.026555256,2.3000465523464064,0.7561475409836066,0.05263157894736842,-5.206202077640231,-5.032691150528431,0.01183056325023084,1,1.3173893700389743,1.9034610713106546,853.5989999999999,EM,"Change Healthcare Holdings, Inc. ",1,1.0,853.5989999999999,0,1
206,4.406719247264253,0.006385607,2.477541206858719,0.6008583690987125,0.05153818953323904,-5.504977991647259,-4.844983018404214,0.01166902404526167,0,1.367773504005222,0.0,45.802,EMAG,EMAGEON INC,0,1.0,45.802,1,1
207,5.666426688112432,0.038019997,2.3563712658947957,0.6866840731070496,0.05724896643542849,-5.4884473411946715,-4.821052656737141,0.015205661831686637,0,1.4771402801281976,0.0,149.523,ENPH,"Enphase Energy, Inc.",0,1.0,149.523,1,1
208,5.187385805840755,-0.012382727,2.448419376577912,0.6456086286594761,0.04506193885668826,-5.444807197919175,-4.798806795784931,0.01255824525514263,1,1.6315114885846271,0.0,358.574,ENSG,"ENSIGN GROUP, INC",1,0.0,358.574,1,0
209,4.90527477843843,0.030471472000000003,2.495521977628228,0.7226415094339622,0.04709860515669344,-4.645901610369259,-5.248897693934907,0.011050057363685768,1,1.4372584106873134,0.0,41.706,ENTA,ENANTA PHARMACEUTICALS INC,1,1.0,41.706,1,1
210,4.890349128221754,0.040094726000000004,2.4660244029146803,0.6209850107066381,0.05455274769354192,-5.71710792925335,-4.6515565028461285,0.012113918973124749,0,2.1343849825759706,0.0,41.471000000000004,ENTR,ENTROPIC COMMUNICATIONS INC,0,1.0,41.471000000000004,1,1
211,4.8283137373023015,0.041103818,2.483501970501066,0.6485148514851485,0.054026152787336544,-5.390535291697997,-4.765707355115529,0.010925671025464555,0,1.481445989394547,0.0,77.92399999999999,ENV,"ENVESTNET, INC. ",0,1.0,77.92399999999999,1,1
212,5.493061443340548,0.049463654,2.282028432796836,0.7216748768472906,0.05457290767903365,-4.935049307139661,-4.8580882660035325,0.010209951107276388,1,1.9248805936763198,0.0,334.528,EPAM,"EPAM Systems, Inc.",1,1.0,334.528,1,1
213,5.303304908059076,0.014589884,2.483705314738319,0.5674157303370787,0.050867323019221755,-5.413992919864856,-4.861924337564815,0.010607126113455228,1,1.4248324360474212,2.4264275032025866,103.988,EPOC,EPOCRATES INC,1,1.0,103.988,0,1
214,4.5217885770490405,-0.039427182000000005,2.432088723153276,0.6167800453514739,0.05215379138483446,-5.689292028497748,-5.137223446197709,0.011480954076183695,1,1.230422909947806,1.8420157493201932,35.414,ERII,"Energy Recovery, Inc.",1,1.0,35.414,0,1
216,5.159055299214529,-0.040172848,2.467733671028823,0.5724907063197026,0.05245712638708748,-5.900473971733108,-4.568246831883494,0.0135466205505116,0,1.1822861189063576,0.0,500.45996229508194,ETRM,EnteroMedics Inc ,0,1.0,500.45996229508194,1,1
218,4.276666119016055,0.012479815,2.443673452313704,0.6065857885615251,0.058430490216131455,-5.174514743450158,-4.383869198405335,0.010499761369059795,0,1.4248457576831048,0.0,86.334,EVVV,ev3 Inc.,0,1.0,86.334,1,1
219,5.799092654460526,0.031581218,2.518643109244458,0.7003424657534246,0.05297200847552136,-4.934641227150321,-4.7771737946970685,0.009925281588045055,1,0.7471171255200869,0.0,37.907,EXA,EXA CORP,1,0.0,37.907,1,0
220,4.330733340286331,0.051102895999999995,2.430734970284682,0.6611909650924025,0.05921787709497207,-5.3617391929855325,-4.5561140289988975,0.012737430167597765,0,1.0835956021156217,0.0,49.63399999999999,EXAM,"ExamWorks Group, Inc. ",0,1.0,49.63399999999999,1,1
221,6.52649485957079,0.035887403,2.429386598704538,0.5842696629213483,0.05323920876535039,-5.283645035011699,-4.799252668313865,0.0138245459224943,1,1.698864490476193,2.8325816747135235,73.954,EXLS,"ExlService Holdings, Inc.",1,1.0,73.954,0,1
