C1,C4,T3_,T4_,T5_,S1_,S2_,S3_,C3_,C5_,C6_,C7_,I1,I2,I3,C2,I3_bins,I3_bins_new,Y1,Y2
0.4933472622778072,1.4018548541614892,1.0422715923070143,0.20136207691442953,0.44575252883362837,0.43902370496039517,0.8221819465147634,0.45127906048913374,0.607776617954071,0.5491409202718317,0.9999441801290957,0.5183193970924348,BUN,PARENT CO,5641.0,0.0,8.0,1.0,0.0,1.0
0.5578726961746354,1.3963823623254263,2.1058535391292126,0.2664931357421285,0.36038071271560906,0.3809875201302398,0.6754097079413058,0.6454900136474568,0.5472338204592901,0.6107688018289817,0.9998858110243694,0.2602552117774987,BV,Bazaarvoice Inc,7372.0,1.0,10.0,3.0,0.0,1.0
0.5857833598169241,1.478479244162163,1.784345501328568,0.45911295975949296,0.6170471722896915,0.7574173764538121,0.8094589929635903,0.825712055548037,0.5952505219206681,0.49610041817681505,0.0,1.0,BWLD,BUFFALO WILD WINGS INC,5812.0,0.0,8.0,1.0,0.0,0.0
0.5789318567526685,1.900038055626476,1.8782895868296305,0.6633191721591309,0.778786229991869,0.7703970719240446,0.6310712018981326,0.6137268152672181,0.747651356993737,1.0,1.0,1.0,BWTR,"Basin Water, Inc.",4941.0,0.0,6.0,1.0,0.0,1.0
0.7174351656823117,1.8532853639101101,1.6514739141623904,0.17022380565245343,0.6514076799290509,0.3784369437243228,0.49055945831005604,0.9873247618469099,0.5054801670146137,0.5847406140694659,0.0,0.5379920785355896,BWY,BWAY Holding CO ,3411.0,1.0,5.0,2.0,1.0,0.0
0.5992514033267068,1.8375920978961682,1.7831439329277308,0.5072822769452179,0.5609301564346518,0.7056754167133635,0.7020536644471883,0.9489556627574124,0.4846033402922756,0.7608312089759096,0.0,0.5379920785355896,CAB,CABELAS INC,5940.0,1.0,8.0,1.0,0.0,1.0
0.43763134829155154,1.4773228361128246,1.6505518041211877,0.6214484530216386,0.8251084871185511,0.5005735976226205,0.6759491822937939,1.0,0.0,0.7453741317524164,0.9998603525755884,0.33749819935042047,CABG,CABG MEDICAL INC,3841.0,0.0,5.0,2.0,0.0,1.0
0.720210553862731,1.74450747674739,1.6640328383871332,0.4465261062853094,0.691531472216951,0.899995568691968,0.7492303567882299,0.5858762677516197,0.6015135699373695,0.7653232381887642,0.0,0.3191271489292137,CADX,CADENCE PHARMACEUTICALS INC,2834.0,1.0,5.0,2.0,1.0,1.0
0.6744352028866584,2.1688402897833754,2.0215987011256407,0.5666630631626894,0.36607871449894874,0.5970398125612074,0.8046275451950679,0.7510565639959225,0.4115344467640919,0.8477756608480546,0.9998725507188747,0.696354429386399,CALD,CALLIDUS SOFTWARE INC,7371.0,1.0,10.0,3.0,0.0,1.0
0.5925556467655301,1.5094067620547882,1.4641755721785645,0.47156958713326724,0.0,0.7002704157807809,0.6874135345211138,0.5559052299611007,0.6578810020876826,0.5929022811714448,0.0,0.5379920785355896,CALL,FUZEBOX SOFTWARE CO,4822.0,1.0,6.0,1.0,0.0,0.0
0.5684997976693789,1.0,1.0,0.7453997707803206,0.4307494099063587,0.5924381379324207,0.6282772998944757,0.7448259227081633,0.31758872651356995,0.6847535286559698,0.0,0.38215203120322494,CALX,"CALIX, INC ",3661.0,1.0,5.0,2.0,0.0,1.0
0.5823676842860944,2.1939610974429953,1.7932253622469772,0.7223383086908182,0.7441001735935344,0.6680908567237985,0.685241355578153,0.7059589611322543,0.444937369519833,0.6215631378773024,0.0,0.7522149392978026,CAP,"CAI International, Inc. ",7359.0,1.0,10.0,3.0,0.0,0.0
0.7990018711022757,2.022242584376023,1.7258275629398532,0.4518928342544488,0.3956298428629088,0.695315417680346,1.0,0.4619079776804186,0.444937369519833,0.715982437749093,0.0,0.5475873600194224,CARB,Carbonite Inc,7379.0,1.0,10.0,3.0,1.0,1.0
0.4973746536914233,1.3886405454593038,1.1035831338455955,0.4405219317520115,0.7580868361168688,0.44147773120302214,0.7018033615602056,0.4212844271767845,0.5180062630480167,0.6607488370146403,0.0,0.6154837771556613,CATM,CARDTRONICS INC,7389.0,1.0,10.0,3.0,1.0,0.0
0.5754755162693165,2.26368348876441,1.787527169478035,0.5690296353097022,1.0,0.5714805168313939,0.8321184648143113,1.0,0.44911273486430064,1.0,0.0,1.0,CBEY,"CBEYOND, INC. ",4813.0,1.0,6.0,1.0,1.0,0.0
1.0,1.6202354578417844,1.3984329637324182,0.2797587967818316,0.7946091971152122,0.5812051031361186,0.6855681471285354,0.6753959538764462,0.3468162839248434,0.8242575620638859,0.9998107612195605,0.7967352766247358,CBOU,"Caribou Coffee Company, Inc.",5810.0,1.0,8.0,1.0,0.0,0.0
1.0,1.6876008047216986,1.8736439774631242,0.6859403397634953,0.3750628567175618,0.8342730833899346,0.7261730618214605,0.7933978570366407,0.5409707724425887,0.9491712005376525,0.0,0.5379920785355896,CCO,"Clear Channel Outdoor Holdings, Inc.",7312.0,1.0,10.0,3.0,1.0,1.0
0.5247015539316177,1.144227011942833,1.7751829865836808,0.5041544419650783,0.6971529206519604,0.9709519019860019,1.0,0.5555224207391051,0.17353862212943633,0.6172698640578865,0.0,1.0,CDL,CITADEL BROADCASTING CORP,4832.0,1.0,6.0,1.0,0.0,1.0
0.6441759026199362,2.1007675196726727,1.5589814205782047,0.9338594476474493,0.4672746501733087,0.6875981774803828,0.7298340554184441,0.7764105186408227,0.3071503131524008,0.5224111564790115,0.0,0.5379920785355896,CDM,"China Century Dragon Media, Inc. ",7311.0,0.0,10.0,3.0,1.0,1.0
0.5247015539316177,1.9395806283729273,1.186613397801019,0.3233176247483238,0.3033108284269492,0.8983552938157534,0.8284897436926111,0.7295165482176373,0.561847599164927,0.48593284132938325,0.9998490589915779,0.8135669395405843,CE,Celanese Corp ,2673.0,1.0,5.0,2.0,1.0,0.0
1.0,2.098173052762478,1.900363863934356,0.7919423990569929,0.4607159316205396,0.7885143732830585,0.5577186504462319,0.7212503389743912,0.0,0.7626764319306948,0.0,0.21168697796649893,,,,,,,,
0.554285053198714,1.5025998021976452,1.6654701975310706,0.6381634746210347,0.4922659828904017,0.9846810964977101,0.6238476358558037,0.5383145786018275,0.5923277661795407,0.3720680624486723,0.0,1.0,CEMP,"CEMPRA, INC. ",2834.0,0.0,5.0,2.0,1.0,1.0
0.6773867933687694,2.027251078449003,1.8091659045970871,0.5855836075518559,0.5361622701034858,0.779163476819281,0.9893836003315071,0.9306495919825235,0.875,0.5022838815689331,0.9999343440368536,0.9020699351021026,CENF,CENTRAL FREIGHT LINES INC,4213.0,1.0,6.0,1.0,0.0,1.0
0.4892867219323978,1.4780030509791457,1.7609551809516384,0.2771287352887424,0.8082581348810548,0.7827595483600959,0.6908525745870624,0.7012541201572797,0.0,0.7324000896178061,0.999838545031063,0.23193026825354837,CERE,"Ceres, Inc.",100.0,1.0,1.0,1.0,1.0,1.0
0.6221192963995076,1.2774505055207614,1.5787055162168582,0.6043000356274435,0.4957159432038176,0.9897114744874609,0.699043104078712,0.7256408967247437,0.7058977035490606,0.5151512169550754,0.0,0.7821941742947373,CF,"CF Industries Holdings, Inc.",2870.0,1.0,5.0,2.0,0.0,0.0
0.7118519277787301,1.5731943724475193,1.6119464582900034,0.3650332659043871,0.7762570275907473,0.440770450192745,0.7260515940750648,0.7913625111563279,0.5952505219206681,0.5509147809719925,0.9998287099779153,0.6700076422392297,CFX,Colfax CORP ,3561.0,1.0,5.0,2.0,0.0,1.0
0.5992514033267068,2.2142936905632067,2.6374002386516846,0.8013303847195092,1.0,0.7520625627647135,1.0,0.9761017317603402,0.9585073068893528,0.3136521682350201,0.0,1.0,CGTK,"ANESIVA, INC.",2834.0,1.0,5.0,2.0,0.0,1.0
0.5925556467655301,1.518269942657325,1.2260642132960995,0.6570767634875101,0.1459360297663185,0.763032600988041,0.475029555449787,0.41256969190291154,0.6098643006263048,0.5312962222471338,0.0,0.9095617519936011,CHEF,"Chefs' Warehouse, Inc. ",5141.0,1.0,7.0,1.0,0.0,1.0
1.0,1.4064412236187924,1.258798158331194,0.2971596312278466,0.32058761277809705,0.7317648499692215,0.6456069434311194,0.4605431758006419,0.561847599164927,0.587609066169807,0.0,0.825874892656812,,,,,,,,
0.5247015539316177,1.2300247605122476,1.6657781939120082,0.3336682437593441,0.5474150188098883,0.6096183184154998,0.7744673275602937,0.7516205361993239,0.0,0.8336666677762085,0.9997669231878437,0.5255476663135152,CLAY,CLAYTON HOLDINGS INC,7389.0,1.0,10.0,3.0,0.0,1.0
0.5992514033267068,2.0602439036303397,2.0548892285697526,0.35829705337470696,0.5010795644583661,0.5730597891098254,0.7828962328943815,0.661911731901263,0.44911273486430064,0.7839544777552964,1.0,0.3230881101226616,CLD,CLOUD PEAK ENERGY INC. ,1221.0,1.0,2.0,1.0,1.0,0.0
0.32822351121866367,1.9395806283729273,1.6763572884398539,0.4667216430366863,0.48381079577752306,0.7751657730512264,0.719501277529332,0.8793691749088588,0.5910751565762005,0.4868395130198963,0.0,0.8998638566039057,CLU,"Cellu Tissue Holdings, Inc. ",2621.0,1.0,5.0,2.0,1.0,0.0
0.9283562821103037,2.2456178249603624,1.4314134597128532,0.559873145826969,0.4247430025763266,0.5861634637912465,0.8698811336294052,0.4942926457148832,0.16727557411273486,0.46094630526870334,0.0,0.7311309160665319,CLUB,TOWN SPORTS INTERNATIONAL HOLDINGS INC,7997.0,1.0,10.0,3.0,1.0,1.0
0.5789318567526685,1.7564560771203483,1.993489981017554,0.41311128348254145,0.4358391996441022,0.6389850197075122,0.6671256941541278,0.7432726991525431,0.5138308977035491,0.6217624641735214,0.0,0.4504000027630672,CLWR,Clearwire Corp ,4899.0,1.0,6.0,1.0,0.0,0.0
0.5170412660735529,1.7237189366673875,1.7450559342145953,0.3928882032751311,0.8749986606390859,0.8844417836681967,0.6264620099636959,0.7974345744053623,0.0,0.7407830999974724,0.0,0.5379920785355896,CML,COMPELLENT TECHNOLOGIES INC,7372.0,1.0,10.0,3.0,0.0,1.0
0.7005519733265125,1.6738971808185754,1.9770944763604825,0.4754157637265035,0.713831803358725,0.7788470008875263,0.7075462741310282,0.7571266581131465,0.5701983298538622,0.730698746645473,0.9998858110243694,0.35973402845949676,CMP,COMPASS MINERALS INTERNATIONAL INC,1400.0,1.0,2.0,1.0,1.0,1.0
0.6379518348910815,1.5411128069803037,1.5358108447015586,0.23652500086025308,0.7014156255319901,0.9674360302865546,0.6838573956578026,0.575479810409776,0.1463987473903967,0.7124356907162277,0.999838545031063,0.2745355695508688,CNSL,"Consolidated Communications Holdings, Inc.",4813.0,1.0,6.0,1.0,1.0,1.0
0.8474694618557385,1.6782145360624992,1.4650199191349547,0.572540859018464,0.4156210607242625,0.40785591951190603,0.7081982474072592,0.7032587201001926,0.46790187891440504,0.6311792621639458,0.9999343440368536,0.36595294524424854,CNVO,"Convio, Inc.",7372.0,0.0,10.0,3.0,1.0,1.0
0.45986011100742424,1.5665284188327027,1.5167195481912792,0.5295680120970603,0.4223208214845331,0.5593160265691544,0.8349257936365989,0.7821444425295613,0.5681106471816284,0.8213420181297769,0.9998603525755884,0.8187045087020026,CNVX,"MICROMET, INC.",2836.0,1.0,5.0,2.0,1.0,1.0
0.5396960444999368,1.985419918857702,2.1178858836284484,0.4480729095141538,0.6337491691543664,0.6277994161453987,1.0,1.0,0.3008872651356994,0.8117239267313185,0.9998725507188747,0.5379920785355896,COGT,"Cogent, inc.",7373.0,1.0,10.0,3.0,0.0,1.0
0.4641781410551518,2.3779171293410233,1.9997894207566589,0.7250209967149859,0.9576494383373423,0.48748103539818755,0.8475104383505412,0.9826431278870505,0.305062630480167,0.7911827325502228,0.0,0.5379920785355896,COLY,"Coley Pharmaceutical Group, Inc.",2834.0,1.0,5.0,2.0,0.0,1.0
0.6803255785049388,1.5389377206635728,1.608321676255268,0.5423299422691721,0.39203509417679006,0.510747790955807,0.6298479295718253,0.5650709082404267,0.7601774530271399,0.5117119870783395,0.9998194714536991,0.774707908727637,COMV,"COMVERGE, INC. ",3822.0,1.0,5.0,2.0,0.0,1.0
1.0,2.0590829262052828,1.5563166633704366,0.2884438526814792,0.5374067291433107,0.5293603800199721,0.512570839604483,0.8763446633823576,0.5994258872651357,0.7627824162273091,0.9999441801290957,0.3702406621045732,CONN,CONNS INC,5731.0,0.0,8.0,1.0,0.0,0.0
0.877539066348377,1.6829040824208976,1.4557475663440502,0.3754982140831291,0.48783039299156217,0.6009097458658349,0.6924400655549214,0.7489698169529261,0.7831419624217119,0.5658318263806593,0.9997734084542308,1.0,CONR,CONOR MEDSYSTEMS INC,3841.0,1.0,5.0,2.0,0.0,1.0
0.5684997976693789,1.4684940339151047,1.7288172182290973,0.3408864047881648,0.4109651259514915,0.3836374477515218,0.6542459189300521,0.6918693059709148,0.0,0.5644249483955066,0.0,0.14217563603389205,CORT,CORCEPT THERAPEUTICS INC ,2834.0,1.0,5.0,2.0,1.0,1.0
0.22775057450976097,1.499205226273274,1.5771144912811117,0.38680736986188324,0.555747516300769,0.4693358100997292,0.8068384366465554,0.6927323338132765,0.4470250521920668,0.6777921333629251,0.0,0.6195058740217385,CPII,"CPI INTERNATIONAL, INC.",3670.0,1.0,5.0,2.0,0.0,0.0
1.0,1.6280184644712676,1.3770210743022453,0.4571295545062286,0.3977010159705767,0.8787694919189015,0.7858825300578036,0.7463403385962906,0.630741127348643,0.7335639093858164,0.9998107612195605,0.9481418447539518,CPIX,CUMBERLAND PHARMACEUTICALS INC,2834.0,1.0,5.0,2.0,0.0,0.0
0.5754755162693165,1.599557405135996,1.5407944758720322,0.5102022799858164,0.40214873397317197,0.2603221789251094,1.0,0.767665676958694,0.6203027139874739,0.45241397159080216,0.0,0.3621123878145514,CPX,"SPN Fairway Acquisition, Inc. ",1389.0,1.0,2.0,1.0,0.0,1.0
0.8162929404255121,1.4666837564381714,1.6068686430746202,0.29145423671887594,0.46595790423428096,0.7710994567222726,0.7577697207083677,0.7272889445156175,0.5952505219206681,0.6872389485259186,0.9998603525755884,0.5398542795673179,CRDC,DEXTERA SURGICAL INC,3841.0,0.0,5.0,2.0,1.0,1.0
0.06316664418548651,2.1245880320798336,2.2883251110944975,0.37236136254166174,0.5573980053195573,0.5152740767222637,0.7458738041352452,0.7802868843127257,0.5910751565762005,0.30739510814329024,0.0,0.2898628680702539,CREL,COREL CORP,7372.0,1.0,10.0,3.0,1.0,0.0
0.5992514033267068,1.861669636251504,1.9613200818705696,0.2280530402379375,0.4625844125960381,0.6194678106612714,0.7006396574442983,0.9723307980053161,0.0,0.5825367728881534,0.0,0.0846958187579128,CRI,CARTERS INC,2300.0,1.0,5.0,2.0,0.0,0.0
1.0,2.0507676307748914,1.3134996783123862,0.49574475278903374,0.5105592827419747,0.8242189306969789,0.7677644873333236,0.5628355467420351,0.4992171189979123,0.4817998638019153,0.9999781894096816,0.41831439899716594,CRMH,"Majestic Capital, Ltd.",6331.0,1.0,9.0,1.0,1.0,1.0
0.16712323166930151,1.763199767665568,1.855421285148553,0.5014505109361944,0.3616311845533435,0.7523827790835252,0.6210389176353079,0.5682227890352721,0.5806367432150313,0.6553945575302508,0.9998490589915779,0.2979967900555651,CROX,"Crocs, Inc.",3021.0,1.0,5.0,2.0,0.0,0.0
0.31583322092743266,1.9102227346907044,1.8284360613876778,0.681833136962861,0.5347078810193424,0.7449546971879818,0.6663911338278217,0.7563821788431961,0.7225991649269311,0.7893781085774735,0.0,0.7220332311230556,CRU,CRUDE CARRIERS CORP.,4412.0,1.0,6.0,1.0,1.0,0.0
0.5614374142100016,2.13526269475518,1.744632578254159,0.5483615683103227,0.438775277801398,0.55174663098817,0.48329368745389856,0.52998187560079,0.4804279749478079,0.7039833293328573,1.0,0.3415484636438135,CRYO,CRYOCOR INC,3841.0,0.0,5.0,2.0,1.0,0.0
0.5857833598169241,2.1813157394115024,1.0,0.47411076386636886,0.390674466517964,0.6013034493318329,0.46447020116749305,0.3944232058797339,0.6871085594989561,0.5940335628040327,0.0,0.4805120302417909,CSCD,CASCADE MICROTECH INC,3825.0,1.0,5.0,2.0,0.0,0.0
0.5247015539316177,2.0280380367055932,1.7716447326705387,0.24224332735258125,0.3148985483658728,0.5447256576878551,0.5460993702936172,0.7767790012040302,0.6704070981210856,0.6110535459314621,0.9998603525755884,0.6107612453452762,CSIQ,Canadian Solar Inc.,3674.0,1.0,5.0,2.0,0.0,1.0
0.5131682432548674,1.364177186957548,1.3985603382685916,0.32764783313515955,0.48592723361209633,0.8971387079856762,0.7608273365755098,0.7966915636241568,0.6015135699373695,0.45252898680555814,0.0,0.7470318130241944,CSTE,Caesarstone Ltd.,3281.0,1.0,5.0,2.0,1.0,1.0
1.0,1.608107542852256,1.3525140954401231,0.6018992571922566,0.30615848468748136,0.7998341955639174,0.6277588797426004,0.4578289114872138,1.0,0.714621143523722,0.0,1.0,CTCT,"Constant Contact, Inc.",7372.0,1.0,10.0,3.0,0.0,1.0
0.6025713811049138,1.226279487846964,1.3786033550123074,0.5055206386954618,0.4724279618875422,0.46264932599518616,0.7041179150578165,0.5875898339054771,0.5973382045929019,0.6482632286089421,0.0,0.659938601857457,CTP,CTPARTNERS EXECUTIVE SEARCH INC.,7361.0,0.0,10.0,3.0,0.0,0.0
0.6624973533095394,1.7004108708395462,1.5437423187185135,0.5819818747541166,0.3878002876175357,0.6157082016399978,0.5275374576063253,0.5616997104638325,0.6495302713987474,0.4824148160285734,0.9999659899776353,0.3920537925466722,CTRN,Citi Trends Inc,5600.0,1.0,8.0,1.0,0.0,1.0
0.5754755162693165,1.3440220647959626,1.704435007003459,0.3451916313419874,0.779920781957527,0.9464019538659725,0.6342515983439351,0.8066953250136774,0.0,0.6896082870104481,0.9998725507188747,0.24787254064251968,CVGI,"Commercial Vehicle Group, Inc.",3714.0,1.0,5.0,2.0,1.0,1.0
0.5470391853644394,2.121057445523992,1.8045180460280692,0.8201794592115867,0.34505828440926173,0.8509680558417487,1.0,0.781574776924795,0.0,1.0,0.0,1.0,CVI,CVR ENERGY INC ,2911.0,1.0,5.0,2.0,0.0,1.0
0.6832517235292829,1.542342881743186,1.2336829682956862,0.5671921952931493,0.4892825866163344,0.5418564692484316,0.5743031800131951,0.5551465924488758,0.5013048016701461,0.5683689327948509,0.9999003362474498,0.38912961133767315,CXO,CONCHO RESOURCES INC ,1311.0,1.0,2.0,1.0,1.0,1.0
0.6594791264357719,1.2946240976925518,2.1789225971859487,0.24019004008921163,0.5102894599270889,0.6825838526200219,0.4186164166204874,0.7897762533055952,0.5075678496868476,0.5154276962120463,0.0,0.129507394925011,CYNO,CYNOSURE INC,3845.0,1.0,5.0,2.0,0.0,1.0
0.9110022980390439,1.549023090375925,1.4365573228269428,0.5574318977934567,0.5240219417899783,0.6632282498156793,0.48726133051955833,0.6289822026154572,0.5889874739039667,0.5319837902749364,0.0,1.0,CYTK,CYTOKINETICS INC,2834.0,1.0,5.0,2.0,0.0,1.0
0.8380002321165737,1.1950754881603005,1.6423631064942998,0.6645500871910761,0.42503463297752075,0.5901231319656364,0.5619655929322718,0.13993890744229495,0.31550104384133615,1.0,0.0,0.5343758006472051,CZR,CAESARS ENTERTAINMENT Corp,7993.0,1.0,10.0,3.0,0.0,1.0
0.5614374142100016,1.5226820952506661,1.632641065875211,0.6832292423143989,0.45585722471996193,0.4189698861955056,0.6096061143691057,0.6962202296363239,0.5242693110647182,0.9413966054389997,1.0,0.4066041174321132,DBTK,"Double-Take Software, Inc.",7372.0,1.0,10.0,3.0,0.0,1.0
0.9826423738638173,1.937853540481041,1.6313094662101162,0.5608503645611709,0.26023168516490774,0.824436830610425,0.6031161423431317,0.6547346722897809,1.0,0.5435774482057474,0.0,0.7066659516152808,DCIN,Digital Cinema Destinations Corp. ,7830.0,0.0,10.0,3.0,1.0,1.0
0.6441759026199362,1.569669695101061,1.222496977705558,0.4675848206236617,0.49642294019856736,0.7016847830615311,0.7553078110447033,0.7450025840733244,0.49086638830897705,0.5576385183232115,0.0,0.7614571257223215,DCP,DYNCORP INTERNATIONAL INC. ,7389.0,1.0,10.0,3.0,1.0,0.0
0.48519220039247923,1.0,1.4281393808236,0.9500499378288239,0.5639721895935836,0.31628663720420325,0.3199799821177743,0.2703064200740907,0.0,0.0,0.0,0.7190298643808818,DDMG,"Digital Domain Media Group, Inc. ",7812.0,0.0,10.0,3.0,1.0,0.0
0.5470391853644394,1.5630476746660031,1.8137414421324074,0.47063045660146874,0.7374180399631491,0.969699585953622,0.7912002730384083,0.885837591877016,0.5409707724425887,1.0,0.0,1.0,DDUP,"Data Domain, Inc. ",3572.0,1.0,5.0,2.0,0.0,1.0
0.6156722903276602,2.1090390936049874,1.6416965943221637,0.5054772953883393,0.684088190614321,0.5957729497630668,0.814814024977879,0.7422590702926128,0.5639352818371608,0.6721450479886788,0.9998725507188747,0.49487822698677525,DEEP,Superior Offshore International Inc. ,1389.0,1.0,2.0,1.0,0.0,1.0
0.720210553862731,1.8484865598558065,1.8882149224697413,0.4490218973720932,0.7777737165959103,0.5520624080293104,0.6571221545065794,0.6716751000163937,0.5409707724425887,0.668560314192545,1.0,0.3629472002143938,DEIX,"DEI Holdings, Inc. ",3651.0,1.0,5.0,2.0,0.0,0.0
0.5470391853644394,1.549023090375925,1.499087483681913,0.34903321811309085,0.42404870258253724,0.5428468802345304,0.45044418900481636,0.5929480983531819,0.5806367432150313,0.7834303820918502,0.999838545031063,1.0,DEX,DEX MEDIA INC ,2741.0,1.0,5.0,2.0,1.0,1.0
0.5649796412371589,1.7934298535844304,2.3022070424037144,0.745945963303493,0.7115628385448904,0.6094458929135127,0.6521832391922282,0.6632938523789832,0.6390918580375783,0.6552821920036724,0.9998194714536991,0.7482959237514337,DG,DOLLAR GENERAL CORP,5331.0,1.0,8.0,1.0,1.0,1.0
0.5925556467655301,1.179427001283314,1.2489924945976854,0.6978252953990753,0.4227010419372237,0.25797064747940956,0.7101533896362098,0.6839696271650272,0.3718684759916493,0.4567999531808587,0.0,0.5448853647731593,DHX,"DHI GROUP, INC.",7319.0,1.0,10.0,3.0,0.0,1.0
0.5170412660735529,1.2905696080318392,1.0516489113659537,0.42724262603238183,0.3879630781199286,0.5737518704412227,0.5755956402814602,1.0,0.5200939457202505,0.7335273584836647,0.0,0.36107362447965247,DIVX,DIVX INC,7371.0,1.0,10.0,3.0,0.0,1.0
0.80645772662794,1.7325333451732532,1.7876875488835486,0.6631710689306951,0.5246989025153741,0.5747255837838385,0.6117133241572776,0.7775334730316155,0.5409707724425887,1.0,0.9999441801290957,0.5379920785355896,DK,"Delek US Holdings, Inc. ",5500.0,1.0,8.0,1.0,0.0,1.0
0.4973746536914233,1.8248291052651597,1.4002622212231572,0.7609277441153828,0.4025968539649576,0.5683396461205207,0.77469928893435,0.44453788293855057,0.7601774530271399,0.7923108557623615,0.0,0.03309562847571732,DLB,"Dolby Laboratories, Inc. ",3000.0,1.0,5.0,2.0,0.0,1.0
0.6564470224373272,2.2216373676285897,1.224945419574355,0.09380604445919971,0.3837640229814929,0.5368323682355571,0.5420183876881554,0.5847882955110719,1.0,0.5335993232991927,0.9999441801290957,0.8048855806758543,DM,Dolan Co. ,2711.0,1.0,5.0,2.0,0.0,1.0
0.543380019311102,1.5970777207335578,1.6719917323015765,0.8621703454734626,0.406038169627972,0.827135940666198,1.0,0.734119137240263,0.5868997912317327,0.8221736052960263,0.9999251045365675,0.9423188332963858,DMAN,"DemandTec, Inc.",7372.0,1.0,10.0,3.0,0.0,0.0
0.4892867219323978,2.2336815726954296,1.8752534637720957,0.49137048053264354,0.34439611565195877,1.0,0.8753850424207913,0.7655341539324281,1.0,0.534191007412713,0.0,1.0,DMD,LEAF GROUP LTD. ,7379.0,1.0,10.0,3.0,0.0,1.0
0.5684997976693789,1.4292145349887955,1.1821329095885291,0.44333875417738744,0.29410615805892276,0.5139942219288612,0.48052355783878237,0.6474960996131405,0.5180062630480167,0.5799247997974464,0.0,1.0,DMED,D. MEDICAL INDUSTRIES LTD. ,3841.0,0.0,5.0,2.0,1.0,0.0
0.5322516045758491,1.7468953562811744,1.0952850561405776,0.3244942847129677,0.29245227620780584,0.7533478312764464,0.658288503004452,0.49427367975951303,0.6620563674321504,0.6163208983081505,0.9997947057811281,1.0,DMND,Diamond Foods Inc,2090.0,1.0,5.0,2.0,0.0,1.0
0.6594791264357719,1.8286299691768853,2.0194842629853085,0.8221455395794828,0.7431348683187906,0.6173533114066683,0.665062683376355,0.8398378281853172,0.0,0.5154606044432007,0.0,0.5379920785355896,DNKN,"DUNKIN' BRANDS GROUP, INC. ",5810.0,1.0,8.0,1.0,0.0,1.0
0.5170412660735529,1.5553991801977822,1.6259789403263782,0.35525624595061145,0.34943243342159874,0.8212717121860925,0.9438464097344761,0.565199517543634,0.0,0.527192074675388,0.0,0.8468968679487181,DOLE,DOLE FOOD CO INC,100.0,1.0,1.0,1.0,1.0,0.0
0.6221192963995076,1.6627344338024868,1.6136752913871149,0.5170983135570706,0.33666099111404985,0.6409244500213048,0.5716665863576583,0.5412098713730645,0.5098643006263048,0.5959256586859414,0.9999961411737334,1.0,DPZ,DOMINOS PIZZA INC ,5812.0,1.0,8.0,1.0,1.0,0.0
0.5131682432548674,2.0560132606520023,1.7846718120964329,0.43194326522517135,0.46741943892712223,0.7424169458716378,0.8251760384297456,0.5022348724426602,0.747651356993737,0.6421050193218926,0.9999441801290957,0.39023092142548027,DRC,Dresser-Rand Group Inc.,3511.0,1.0,5.0,2.0,0.0,1.0
0.6564470224373272,1.5931009025807694,1.5201024878672538,0.5043482721463604,1.0,1.0,0.7107633657485967,1.0,0.0,0.6948451018518852,0.0,0.10292714108309871,DRTX,"Durata Therapeutics, Inc.",2834.0,1.0,5.0,2.0,1.0,1.0
0.6221192963995076,2.070765871082117,1.8827052503691306,0.6891905744743911,0.4611930685282499,0.624669410185172,0.5489795868426308,0.6391406753618535,0.7664405010438413,0.3073963203778624,0.0,0.5491753286969681,DSUP,DAYTON SUPERIOR CORP ,3315.0,0.0,5.0,2.0,1.0,0.0
0.8637908678271876,1.4481362581672275,1.5357429209262097,0.39297344998172457,0.4695857029080672,0.8590111375234551,0.7250455193107521,0.4421171700473219,0.6683194154488518,0.6783636841681225,0.0,0.6876255003285112,DSW,DSW Inc. ,5661.0,1.0,8.0,1.0,0.0,0.0
0.595912929421213,1.7025262299374269,2.4950316421874783,0.7381727111749292,0.512810906482057,0.6160571792552239,0.4605568307782774,0.5608114116778629,0.031576200417536615,0.6637743710341507,0.9999781894096816,0.7584677723409676,DTSI,"DTS, INC.",9900.0,0.0,12.0,1.0,0.0,1.0
0.9662638539299042,1.9081051017782042,1.9271581792725987,0.4801803988336082,0.5687780402783276,0.6519114667636272,0.5456241096756679,0.7225724637279353,0.5305323590814196,0.7960792720938209,0.9999942477946291,0.43424775593210085,DVAX,DYNAVAX TECHNOLOGIES CORP,2836.0,1.0,5.0,2.0,1.0,1.0
0.5925556467655301,1.657692757542556,1.5659193459475038,0.439965314146997,0.27259048409742953,0.550595508326278,0.5234939610894284,0.6811465108869497,1.0,0.6129148070621351,0.9998858110243694,0.48985397844900436,DVOX,DynaVox Inc.,7373.0,1.0,10.0,3.0,1.0,0.0
0.4973746536914233,1.5615230252850998,2.2707350895722485,0.17033579642386076,0.6889046342612632,0.5574783935055886,0.6888073790057299,0.8822881966604589,0.35725469728601256,0.8179962190937102,0.0,0.5379920785355896,DVR,"Cal Dive International, Inc.",1389.0,1.0,2.0,1.0,1.0,0.0
0.43763134829155154,1.3732725286534966,1.5981507197268086,0.5644028117844637,0.3183012632109045,0.8279703243393278,0.7896245457032044,0.5588837258119099,0.7225991649269311,0.7767469968912415,0.0,0.5063905890214614,DWA,"DreamWorks Animation, LLC",7812.0,1.0,10.0,3.0,0.0,1.0
